ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
AEX,"Alexandria, LA",YUM,"Yuma, AZ"
AEX,"Alexandria, LA",DFW,"Dallas/Fort Worth, TX"
AEX,"Alexandria, LA",ATL,"Atlanta, GA"
AEX,"Alexandria, LA",SAT,"San Antonio, TX"
AEX,"Alexandria, LA",SAT,"San Antonio, TX"
AFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ"
AFW,"Dallas/Fort Worth, TX",CVG,"Cincinnati, OH"
AFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
AFW,"Dallas/Fort Worth, TX",CLT,"Charlotte, NC"
AFW,"Dallas/Fort Worth, TX",BDL,"Hartford, CT"
AFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ"
AFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA"
AFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX"
AFW,"Dallas/Fort Worth, TX",JFK,"New York, NY"
AFW,"Dallas/Fort Worth, TX",PTK,"Pontiac, MI"
AFW,"Dallas/Fort Worth, TX",DFW,"Dallas/Fort Worth, TX"
AFW,"Dallas/Fort Worth, TX",DFW,"Dallas/Fort Worth, TX"
AFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL"
AFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL"
AFW,"Dallas/Fort Worth, TX",ONT,"Ontario, CA"
AFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
AFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
AFW,"Dallas/Fort Worth, TX",OAK,"Oakland, CA"
AFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN"
AFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA"
AFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA"
AFW,"Dallas/Fort Worth, TX",LBB,"Lubbock, TX"
AFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",SHV,"Shreveport, LA"
AFW,"Dallas/Fort Worth, TX",SLC,"Salt Lake City, UT"
AFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN"
AFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN"
AFW,"Dallas/Fort Worth, TX",TUL,"Tulsa, OK"
AFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ"
AFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO"
AFW,"Dallas/Fort Worth, TX",SAT,"San Antonio, TX"
AFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ"
AFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
AFW,"Dallas/Fort Worth, TX",OAK,"Oakland, CA"
AFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN"
AFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN"
AFW,"Dallas/Fort Worth, TX",PHL,"Philadelphia, PA"
AFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA"
AFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN"
AFW,"Dallas/Fort Worth, TX",ANC,"Anchorage, AK"
AFW,"Dallas/Fort Worth, TX",LBB,"Lubbock, TX"
AFW,"Dallas/Fort Worth, TX",MAF,"Midland/Odessa, TX"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",SHV,"Shreveport, LA"
AFW,"Dallas/Fort Worth, TX",TOL,"Toledo, OH"
AFW,"Dallas/Fort Worth, TX",PDX,"Portland, OR"
AFW,"Dallas/Fort Worth, TX",CLT,"Charlotte, NC"
AFW,"Dallas/Fort Worth, TX",PIT,"Pittsburgh, PA"
AFW,"Dallas/Fort Worth, TX",BNA,"Nashville, TN"
AFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA"
AFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
AFW,"Dallas/Fort Worth, TX",BHM,"Birmingham, AL"
AFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO"
AFW,"Dallas/Fort Worth, TX",OAK,"Oakland, CA"
AFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL"
AFW,"Dallas/Fort Worth, TX",HRL,"Harlingen/San Benito, TX"
AFW,"Dallas/Fort Worth, TX",ID1,"Driggs, ID"
AFW,"Dallas/Fort Worth, TX",TPA,"Tampa, FL"
AFW,"Dallas/Fort Worth, TX",OMA,"Omaha, NE"
AFW,"Dallas/Fort Worth, TX",ABQ,"Albuquerque, NM"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",DSM,"Des Moines, IA"
AFW,"Dallas/Fort Worth, TX",AFW,"Dallas/Fort Worth, TX"
AFW,"Dallas/Fort Worth, TX",MAF,"Midland/Odessa, TX"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",LBB,"Lubbock, TX"
AGC,"Pittsburgh, PA",IAD,"Washington, DC"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",SIT,"Sitka, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",DFW,"Dallas/Fort Worth, TX"
AGS,"Augusta, GA",DCA,"Washington, DC"
AGS,"Augusta, GA",ACY,"Atlantic City, NJ"
AGS,"Augusta, GA",CHS,"Charleston, SC"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",SAV,"Savannah, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AHN,"Athens, GA",MKG,"Muskegon, MI"
AIA,"Alliance, NE",DEN,"Denver, CO"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AIN,"Wainwright, AK",OTZ,"Kotzebue, AK"
AIN,"Wainwright, AK",ATK,"Atqasuk, AK"
AIN,"Wainwright, AK",FAI,"Fairbanks, AK"
AIN,"Wainwright, AK",OTZ,"Kotzebue, AK"
AIN,"Wainwright, AK",ANC,"Anchorage, AK"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AKB,"Atka, AK",DUT,"Unalaska, AK"
AKB,"Atka, AK",DUT,"Unalaska, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",ANI,"Aniak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",ANI,"Aniak, AK"
AKI,"Akiak, AK",ANI,"Aniak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",RSH,"Russian Mission, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",KWT,"Kwethluk, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",KWT,"Kwethluk, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",NUP,"Nunapitchuk, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",KWT,"Kwethluk, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKK,"Akhiok, AK",OLH,"Old Harbor, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",OLH,"Old Harbor, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",KYK,"Karluk, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",SDP,"Sandpoint, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",BET,"Bethel, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANI,"Aniak, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",VNY,"Van Nuys, CA"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",RBH,"Brooks Lodge, AK"
AKN,"King Salmon, AK",RBH,"Brooks Lodge, AK"
AKN,"King Salmon, AK",RBH,"Brooks Lodge, AK"
AKN,"King Salmon, AK",RBH,"Brooks Lodge, AK"
AKN,"King Salmon, AK",ENA,"Kenai, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",LKK,"Kulik Lake, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",IGG,"Igiugig, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",WSN,"South Naknek, AK"
AKN,"King Salmon, AK",AKN,"King Salmon, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",7AK,"Akun, AK"
AKN,"King Salmon, AK",CDB,"Cold Bay, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",CLP,"Clarks Point, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",IGG,"Igiugig, AK"
AKN,"King Salmon, AK",KCG,"Chignik Bay, AK"
AKN,"King Salmon, AK",KCL,"Chignik Lagoon, AK"
AKN,"King Salmon, AK",KCQ,"Chignik, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",KNW,"New Stuyahok, AK"
AKN,"King Salmon, AK",KPV,"Perryville, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",UGS,"Ugashik, AK"
AKN,"King Salmon, AK",WSN,"South Naknek, AK"
AKN,"King Salmon, AK",BET,"Bethel, AK"
AKN,"King Salmon, AK",AKN,"King Salmon, AK"
AKN,"King Salmon, AK",ENA,"Kenai, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",BET,"Bethel, AK"
AKP,"Anaktuvuk Pass, AK",SCC,"Deadhorse, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",BTT,"Bettles, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",BTT,"Bettles, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",AET,"Allakaket, AK"
AKP,"Anaktuvuk Pass, AK",BRW,"Barrow, AK"
AKP,"Anaktuvuk Pass, AK",BTT,"Bettles, AK"
AKP,"Anaktuvuk Pass, AK",ARC,"Arctic Village, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AL6,"Fairhope, AL",TCL,"Tuscaloosa, AL"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",FNT,"Flint, MI"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",GRR,"Grand Rapids, MI"
ALB,"Albany, NY",ART,"Watertown, NY"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",RDU,"Raleigh/Durham, NC"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",FCA,"Kalispell, MT"
ALB,"Albany, NY",IAD,"Washington, DC"
ALB,"Albany, NY",HTO,"East Hampton, NY"
ALB,"Albany, NY",HPN,"White Plains, NY"
ALB,"Albany, NY",SFB,"Sanford, FL"
ALB,"Albany, NY",PIT,"Pittsburgh, PA"
ALB,"Albany, NY",PIE,"St. Petersburg, FL"
ALB,"Albany, NY",MYR,"Myrtle Beach, SC"
ALB,"Albany, NY",SFB,"Sanford, FL"
ALB,"Albany, NY",BNA,"Nashville, TN"
ALB,"Albany, NY",PIE,"St. Petersburg, FL"
ALB,"Albany, NY",PGD,"Punta Gorda, FL"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",MEM,"Memphis, TN"
ALB,"Albany, NY",ACY,"Atlantic City, NJ"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",CAE,"Columbia, SC"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",MIA,"Miami, FL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",BOS,"Boston, MA"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",PWM,"Portland, ME"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",HPN,"White Plains, NY"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",SYR,"Syracuse, NY"
ALB,"Albany, NY",RFD,"Rockford, IL"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",LCK,"Columbus, OH"
ALB,"Albany, NY",SDF,"Louisville, KY"
ALB,"Albany, NY",FWA,"Fort Wayne, IN"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",MHT,"Manchester, NH"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",RDU,"Raleigh/Durham, NC"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALN,"Alton, IL",UGN,"Waukegan, IL"
ALN,"Alton, IL",ALN,"Alton, IL"
ALO,"Waterloo, IA",YIP,"Detroit, MI"
ALO,"Waterloo, IA",ORD,"Chicago, IL"
ALS,"Alamosa, CO",DEN,"Denver, CO"
ALS,"Alamosa, CO",DEN,"Denver, CO"
ALW,"Walla Walla, WA",SEA,"Seattle, WA"
ALX,"Alexander City, AL",PDK,"Atlanta, GA"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
ALZ,"Lazy Bay, AK",KMY,"Moser Bay, AK"
ALZ,"Lazy Bay, AK",KOY,"Olga Bay, AK"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
ALZ,"Lazy Bay, AK",KMY,"Moser Bay, AK"
AMA,"Amarillo, TX",YIP,"Detroit, MI"
AMA,"Amarillo, TX",SDM,"San Diego, CA"
AMA,"Amarillo, TX",YIP,"Detroit, MI"
AMA,"Amarillo, TX",CNO,"Chino, CA"
AMA,"Amarillo, TX",IAH,"Houston, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",MLU,"Monroe, LA"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",IAH,"Houston, TX"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",GCK,"Garden City, KS"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",AUS,"Austin, TX"
ANB,"Anniston, AL",ELP,"El Paso, TX"
ANB,"Anniston, AL",PTK,"Pontiac, MI"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",VDZ,"Valdez, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",LCK,"Columbus, OH"
ANC,"Anchorage, AK",HSV,"Huntsville, AL"
ANC,"Anchorage, AK",VZY,"Katmai Lodge, AK"
ANC,"Anchorage, AK",KTN,"Ketchikan, AK"
ANC,"Anchorage, AK",NLG,"Nelson Lagoon, AK"
ANC,"Anchorage, AK",PSG,"Petersburg, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",TEK,"Tatitlek, AK"
ANC,"Anchorage, AK",WRG,"Wrangell, AK"
ANC,"Anchorage, AK",YAK,"Yakutat, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",KGX,"Grayling, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",EGX,"Egegik, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",VDZ,"Valdez, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ANV,"Anvik, AK"
ANC,"Anchorage, AK",EMK,"Emmonak, AK"
ANC,"Anchorage, AK",TOG,"Togiak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",EGX,"Egegik, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",EMK,"Emmonak, AK"
ANC,"Anchorage, AK",A20,"Alpine, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",PHO,"Point Hope, AK"
ANC,"Anchorage, AK",PTU,"Platinum, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",CYT,"Cape Yakataga, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",PWT,"Bremerton, WA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",AKP,"Anaktuvuk Pass, AK"
ANC,"Anchorage, AK",NIB,"Nikolai, AK"
ANC,"Anchorage, AK",FVQ,"Donlin Creek Mine, AK"
ANC,"Anchorage, AK",EHM,"Cape Newenham, AK"
ANC,"Anchorage, AK",TLJ,"Tatalina, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
